Date,Type1,Type2,Analyzer1,Analyzer2,Flow,Stage2_3,Stage3_1,Stage3_2,Stage3_3,Stage4_1,Stage4_2,Stage4_3,Stage4_4,Stage4_5,Stage3_4,Stage4_6,Stage1_1,Stage2_1,Stage3_5,Stage3_6,Stage4_7,Stage4_8,Stage2_2,Stage1_2,Stage3_9,Stage3_7,Stage3_8,Stage4_9
2000.4.9 10:00,1,,4.155658405,-16.57633333,126.3256667,99.01871667,2099.46,1.139915,1.90365,73.92948333,67.0207,1799.313333,119.31,2.53916,5.499113333,59.1661,321.067,221.593,228.47,240.8318333,163.0223333,267.3105,216.1498333,312.3106667,229.3458333,159.5493333,289.948,65.52855
2000.4.9 10:10,1,,4.149902214,-16.58503333,126.8043333,99.04106667,2100.788333,1.127706667,1.910635,72.45818333,67.01743333,1801.443333,119.209,2.337766667,5.499446667,60.83056667,321.0686667,221.5831667,228.5938333,241.021,163.1971667,266.5541667,216.1245,312.1573333,229.5086667,160.1861667,290.1215,64.00291667
2000.4.9 10:20,1,,4.159718521,-16.71386667,126.5551667,99.0288,2098.925,1.150435,1.876996667,74.43036667,67.01036667,1798.848333,118.0346667,1.74472,5.500781667,59.81593333,321.0468333,221.5865,228.5775,240.7665,163.2221667,267.1235,216.1073333,312.1655,229.3093333,160.0921667,289.9861667,66.202
2000.4.9 10:30,1,,4.158165647,-16.7094,126.6825,99.04573333,2100.286667,1.117466667,1.917265,73.84476667,67.02226667,1800.446667,118.5391667,2.561081667,5.498485,60.31878333,321.0436667,221.6273333,228.5113333,240.8155,163.0225,267.148,216.1418333,312.109,229.3871667,159.7431667,289.8123333,65.86171667
2000.4.9 10:40,1,,4.152164038,-16.7116,126.4886667,99.04383333,2099.995,1.13309,1.883305,73.6858,66.98248333,1797.043333,119.471,2.397026667,5.500153333,60.09855,321.0703333,221.5963333,228.5691667,240.7745,163.697,267.0016667,216.1503333,312.097,229.4775,160.4603333,290.243,66.47223333
2000.4.9 10:50,1,,4.156007373,-16.70068333,126.665,99.04638333,2099.405,1.152068333,1.877701667,73.19613333,67.04046667,1798.328333,117.7675,2.469266667,5.499781667,59.69201667,321.0245,221.5841667,228.594,240.8401667,163.1136667,267.2291667,216.1386667,312.003,229.3526667,159.9928333,290.2721667,64.47756667
2000.4.9 11:00,1,,4.156611446,-16.7118,126.7845,99.01545,2099.515,1.121661667,1.877985,72.3149,67.0455,1800.01,118.0406667,1.715735,5.50004,60.6965,321.009,221.5906667,228.6186667,240.8896667,163.2056667,266.5053333,216.1633333,312.1856667,229.4595,159.8956667,289.76,63.3039
2000.4.9 11:10,1,,4.159396106,-16.6401,126.7086667,99.07523333,2100.766667,1.161433333,1.859773333,73.78621667,66.98303333,1800.565,119.5478333,2.588683333,5.499001667,59.63656667,320.9955,221.5623333,228.6023333,240.7581667,163.447,267.148,216.1235,312.0953333,229.3128333,160.5883333,290.0715,65.86271667
2000.4.9 11:20,1,,4.154953949,-16.65066667,126.66,99.05421667,2100.668333,1.128315,1.93141,73.87635,67.01135,1800.631667,119.296,2.55123,5.499743333,60.2588,320.9708333,221.5756667,228.5195,240.9635,163.122,267.2536667,216.0933333,312.0536667,229.4473333,159.27,290.06,65.05471667
2000.4.9 11:30,1,,4.157680298,-16.71496667,126.7385,99.03385,2100.53,1.106905,1.951533333,73.912,67.01125,1798.86,118.482,1.7838065,5.499521667,60.51971667,320.9623333,221.5673333,228.6516667,240.906,163.6636667,266.8305,216.072,312.0865,229.5676667,159.2416667,289.905,65.39995
2000.4.9 11:40,1,,4.156704053,-16.67456667,126.7731667,98.9697,2098.836667,1.110173333,1.829998333,74.28841667,66.99155,1802.716667,118.387,2.578781667,5.500781667,59.48775,320.9546667,221.5773333,228.6683333,240.9553333,163.122,267.1561667,216.0813333,312.0768333,229.3715,160.1603333,289.8773333,64.74906667
2000.4.9 11:50,1,,4.151686356,-16.64918333,126.4718333,99.00083333,2100.63,1.150193333,1.844671667,74.15726667,66.94388333,1801.215,119.0815,2.53723,5.49889,60.42286667,320.9766667,221.5973333,228.6353333,241.136,163.1053333,267.0503333,216.095,312.1906667,229.4216667,159.9815,289.9408333,64.2929
2000.4.9 12:00,1,,4.14937587,-16.73903333,126.6648333,99.01441667,2100.491667,1.105155,1.948483333,74.58783333,66.98121667,1800.685,119.0115,2.43597,5.500856667,59.86811667,320.9956667,221.602,228.6023333,240.9798333,163.422,267.2373333,216.0838333,312.214,229.5765,159.9185,289.959,65.87955
2000.4.9 12:10,1,,4.155657567,-16.76591667,126.5265,99.04456667,2102.091667,1.107215,1.865985,74.38331667,66.95563333,1801.396667,118.5936667,2.46504,5.500001667,59.78625,321.027,221.6096667,228.6518333,241.0621667,163.0553333,267.2861667,216.0878333,312.229,229.5321667,159.7298333,290.0191667,64.9224
2000.4.9 12:20,1,,4.15222174,-16.8154,126.352,99.01376667,2099.115,1.112153333,1.850056667,74.16813333,66.97013333,1800.226667,118.7126667,2.114776667,5.500298333,60.12041667,321.0515,221.6265,228.71,240.9963333,163.297,267.0748333,216.0946667,312.1523333,229.5298333,160.0485,290.1828333,65.11195
2000.4.9 12:30,1,,4.157443391,-16.81245,126.487,98.98346667,2099.751667,1.10203,1.84901,74.38453333,67.03978333,1798.578333,119.4425,2.598321667,5.501563333,59.57855,321.098,221.632,228.7263333,241.0128333,163.1303333,267.1073333,216.1031667,312.2473333,229.502,159.73,289.8136667,65.18891667
2000.4.9 12:40,1,,4.161505324,-16.71493333,126.5063333,99.01368333,2100.801667,1.07004,1.903323333,73.8536,67.03471667,1798.981667,119.3145,2.555863333,5.500633333,60.45825,321.1261667,221.6466667,228.6686667,241.0786667,163.3136667,266.8958333,216.1151667,312.179,229.5508333,158.9995,290.295,64.67275
2000.4.9 12:50,1,,4.154706101,-16.75275,126.667,99.00293333,2099.805,1.095603333,1.953171667,74.16816667,66.95823333,1799.451667,118.4873333,2.440168333,5.500373333,59.69281667,321.1386667,221.6336667,228.7263333,240.8813333,163.7303333,267.091,216.1045,312.1371667,229.443,159.8973333,289.9188333,66.40285
2000.4.9 13:00,1,,4.158666093,-16.81281667,126.5453333,99.08496667,2098.615,1.125261667,1.875541667,73.92211667,66.97871667,1798.42,118.5398333,2.334733333,5.498851667,59.71991667,321.1218333,221.6398333,228.6271667,240.8978333,163.272,267.1725,216.0995,312.1823333,229.367,160.6291667,289.8266667,65.34146667
2000.4.9 13:10,1,,4.15902374,-16.77388333,126.3915,99.02806667,2099.378333,1.105826667,1.841693333,73.7328,67.0097,1799.103333,118.4448333,2.198621667,5.499595,60.13376667,321.0938333,221.6451667,228.5775,240.9058333,163.472,267.0585,216.0793333,312.0568333,229.4005,160.0268333,289.9735,64.94238333
2000.4.9 13:20,1,,4.155207101,-16.76388333,126.4701667,98.97786667,2100.476667,1.092606667,1.858711667,74.49655,66.982,1797.768333,117.038,2.174458333,5.501041667,60.05108333,321.1048333,221.6211667,228.6355,240.7991667,163.3053333,267.2618333,216.068,312.0821667,229.2156667,160.0196667,290.2661667,65.24338333
2000.4.9 13:30,1,,4.159564764,-16.63823333,126.5566667,99.0184,2099.93,1.094598333,1.889656667,73.47116667,66.9641,1802.946667,117.2076667,2.485215,5.500523333,60.87138333,321.0765,221.6451667,228.5111667,240.7908333,163.4803333,266.855,216.0785,311.9763333,229.187,159.3805,289.832,64.4892
2000.4.9 13:40,1,,4.15180201,-16.64341667,126.4188333,99.05453333,2100.313333,1.095683333,1.922715,74.31245,67.0023,1798.218333,119.5016667,1.958207833,5.500818333,60.37533333,321.0845,221.6246667,228.4618333,240.5691667,163.5136667,267.1236667,216.0645,312.1771667,229.2045,160.6953333,289.8836667,65.82138333
2000.4.9 13:50,1,,4.153827239,-16.4785,126.4751667,99.04191667,2101.005,1.110705,1.879003333,74.26176667,67.02473333,1798.806667,120.1386667,2.65356,5.499186667,60.85513333,321.0853333,221.6528333,228.5276667,240.6678333,163.5553333,266.8468333,216.0443333,312.0635,229.2556667,160.1036667,289.8985,65.75515
2000.4.9 14:00,1,,4.150530512,-16.3367,126.2783333,99.03743333,2098.566667,1.098755,1.854221667,73.89608333,67.03271667,1800.401667,119.4478333,2.496641667,5.500856667,60.54723333,321.1106667,221.6533333,228.5028333,240.6758333,163.7886667,266.79,216.049,312.1055,229.2035,159.6535,290.286,65.68835
2000.4.9 14:10,1,,4.150839873,-16.20161667,126.1973333,98.97563333,2099.235,1.108711667,1.891813333,73.90513333,66.98236667,1801.798333,118.66,2.43555,5.5013,60.54191667,321.1226667,221.663,228.4701667,240.6761667,163.7136667,266.8875,216.0761667,312.114,229.1858333,159.85,290.1975,64.70205
2000.4.9 14:20,1,,4.14716145,-16.19715,126.3888333,99.01158333,2099.496667,1.095236667,1.87128,73.73373333,66.99773333,1800.316667,118.2673333,1.724826667,5.499855,61.11513333,321.1491667,221.6505,228.5276667,240.643,163.7386667,266.7571667,216.1133333,312.0786667,229.1556667,159.8553333,289.7533333,64.12746667
2000.4.9 14:30,1,,4.154367085,-16.20363333,126.4333333,99.05566667,2100.341667,1.115266667,1.846666667,74.01665,67.01256667,1799.311667,118.974,2.588828333,5.499708333,61.04268333,321.1658333,221.6715,228.47,240.6183333,163.747,266.969,216.1286667,312.05,229.0686667,159.9645,289.7956667,64.9762
2000.4.9 14:40,1,,4.146187373,-16.25386667,126.4518333,99.05661667,2099.825,1.097503333,1.8718,73.68243333,66.92703333,1799.101667,119.2698333,2.400483333,5.500891667,61.1862,321.1371667,221.6468333,228.503,240.6926667,163.7553333,266.904,216.111,312.0148333,229.1746667,159.8781667,290.1223333,64.52151667
2000.4.9 14:50,1,,4.147974605,-16.2548,126.2475,99.01826667,2098.895,1.062528333,1.888158333,73.43116667,66.98925,1799.441667,118.545,2.134166667,5.500336667,60.78748333,321.1228333,221.644,228.5361667,240.5856667,163.9803333,266.8388333,216.0868333,311.9865,229.0925,160.0848333,290.2388333,65.0366
2000.4.9 15:00,1,,4.148235664,-16.31281667,126.7986667,99.01945,2100.2,1.104161667,1.884865,73.44225,67.04453333,1800.65,117.408,2.579345,5.500485,60.58326667,321.1136667,221.636,228.4453333,240.5526667,163.7803333,267.1153333,216.0901667,311.9263333,228.9876667,160.3023333,290.062,64.64648333
2000.4.9 15:10,1,,4.146619639,-16.32205,126.3415,99.0689,2099.648333,1.090025,1.889271667,73.55328333,66.99873333,1800.118333,117.3518333,2.390516667,5.49978,61.0811,321.103,221.6403333,228.3545,240.5771667,163.8636667,266.4401667,216.1223333,312.0601667,228.9686667,160.1415,289.913,64.36555
2000.4.9 15:20,1,,4.15447748,-16.35653333,125.7845,99.03803333,2099.613333,1.08168,1.889715,74.16595,66.95978333,1800.175,118.463,2.10049,5.498815,59.99725,321.0941667,221.6433333,228.2966667,240.5198333,163.9636667,266.9365,216.1255,312.01,228.9586667,159.8071667,289.923,65.8529
2000.4.9 15:30,1,,4.151741051,-16.33133333,126.4686667,99.02741667,2100.061667,1.115963333,1.873395,74.9308,66.99573333,1800.078333,119.4506667,2.582126667,5.501226667,58.9218,321.0755,221.627,228.3463333,240.7168333,162.931,267.4731667,216.1073333,311.938,229.0866667,160.2288333,290.016,65.27475
2000.4.9 15:40,1,,4.147846088,-16.31556667,126.175,99.02101667,2100.363333,1.11253,1.856566667,74.89928333,67.00496667,1798.975,118.9323333,2.476115,5.500298333,58.32898333,321.0791667,221.6048333,228.371,240.7908333,163.114,267.205,216.0911667,311.9748333,229.1458333,159.9268333,290.0393333,67.05863333
2000.4.9 15:50,1,,4.157022835,-16.27016667,126.0295,99.05483333,2098.326667,1.094933333,1.901448333,74.1194,66.97465,1801.825,119.0226667,2.623216667,5.498965,58.11888333,321.087,221.6026667,228.4451667,240.6266667,163.322,267.1476667,216.0736667,311.965,229.2358333,160.4181667,290.0113333,66.32101667
2000.4.9 16:00,1,,4.152741263,-16.25646667,126.6835,98.9763,2101.728333,1.066983333,1.849788333,73.16771667,67.08755,1799.358333,118.38,2.55768,5.501263333,58.28881667,321.0858333,221.5743333,228.5195,240.643,163.422,267.0421667,216.0588333,312.0098333,229.1625,159.7193333,290.0206667,64.97868333
2000.4.9 16:10,1,,4.152298392,-16.252,126.6105,99.0413,2101.88,1.11877,1.823721667,73.465,67.00648333,1800.565,118.9886667,2.423163333,5.499448333,59.07881667,321.1118333,221.6185,228.4948333,240.6593333,163.2636667,266.8713333,216.0926667,311.9913333,229.0813333,159.8908333,289.9116667,63.7139
2000.4.9 16:20,1,,4.15778084,-16.25385,126.4291667,99.07395,2100.498333,1.09992,1.880285,73.61685,67.02235,1799.666667,119.7121667,1.891227667,5.500896667,59.74638333,321.0878333,221.5995,228.4948333,240.6513333,163.2553333,266.5865,216.0821667,312.0601667,229.1101667,159.8243333,289.631,63.3326
2000.4.9 16:30,1,,4.155386219,-16.3143,126.4056667,99.00758333,2099.01,1.093105,1.886916667,74.58121667,66.98451667,1802.013333,119.8606667,2.585863333,5.498446667,59.75718333,321.1348333,221.6371667,228.4533333,240.5775,163.4553333,267.1071667,216.1276667,312.0316667,229.087,159.7283333,289.9493333,65.27555
2000.4.9 16:40,1,,4.152202455,-16.3189,126.4153333,98.99303333,2099.803333,1.124831667,1.880246667,74.76805,67.06368333,1798.57,118.1631667,2.338373333,5.499483333,62.25895,321.1468333,221.6671667,228.4535,240.5693333,163.6886667,266.8386667,216.1518333,311.968,229.0746667,160.0831667,290.1948333,66.47741667
2000.4.9 16:50,1,,4.154079704,-16.4722,125.8636667,98.98273333,2099.816667,1.109805,1.848285,72.3959,66.9705,1799.241667,118.6983333,2.207433333,5.501451667,62.01153333,321.1405,221.654,228.412,240.1008333,165.4386667,266.017,216.2125,311.9096667,228.971,160.2358333,290.0613333,67.25285
2000.4.9 17:00,1,,4.146428596,-16.44883333,126.4833333,99.00215,2101.098333,1.123003333,1.835873333,74.80585,67.08311667,1799.4,118.3431667,2.586345,5.500076667,60.98145,321.157,221.6811667,228.305,240.0926667,164.5136667,266.562,216.2826667,312.1206667,228.8251667,159.9413333,289.9905,62.13876667
2000.4.9 17:10,1,,4.144270021,-16.42786667,126.18,99.05213333,2102.115,1.108081667,1.852681667,74.64485,67.00783333,1800.78,120.0825,2.592785,5.499001667,60.13941667,321.1435,221.636,228.2306667,240.5035,163.3303333,266.733,216.2418333,311.983,229.001,160.4878333,289.8278333,61.99901667
2000.4.9 17:20,1,,4.145756467,-16.36618333,126.4666667,98.9912,2099.778333,1.117233333,1.884386667,74.91855,66.99415,1798.078333,119.7283333,2.593091667,5.499188333,59.7368,321.1285,221.576,228.2718333,240.643,163.2553333,266.92,216.1896667,311.9813333,229.2658333,159.8153333,290.2218333,62.8529
2000.4.9 17:30,1,,4.150421876,-16.3569,126.4111667,99.03616667,2099.355,1.112571667,1.8539,74.58196667,66.97803333,1801.546667,118.5385,2.513395,5.49878,59.5171,321.1113333,221.5778333,228.3793333,240.5528333,163.1303333,266.6271667,216.1725,311.8846667,229.1401667,160.3728333,290.1868333,64.19258333
2000.4.9 17:40,1,,4.151603084,-16.41975,126.3486667,99.02801667,2101.2,1.116876667,1.852451667,74.39313333,66.99706667,1800.015,119.0548333,2.465071667,5.499225,59.49763333,321.0996667,221.5591667,228.3958333,240.4293333,163.197,266.5376667,216.1873333,312.1253333,229.0745,159.7773333,290.0241667,64.10143333
2000.4.9 17:50,1,,4.153212251,-16.4201,126.1811667,99.00926667,2100.581667,1.127298333,1.880188333,74.733,66.99118333,1801.248333,119.5586667,2.552103333,5.498928333,61.76285,321.0751667,221.5268333,228.3213333,240.4048333,163.097,266.5621667,216.1458333,312.0266667,229.0713333,159.7385,290.0911667,61.17833333
2000.4.9 18:00,1,,4.153007226,-16.41731667,127.1376667,99.03225,2100.29,1.117001667,1.86612,74.66613333,66.98,1799.483333,118.9036667,2.572626667,5.50056,63.32816667,321.0548333,221.5263333,228.4286667,240.1418333,164.0553333,265.8623333,216.1245,311.9896667,229.1146667,159.9653333,290.1301667,56.08638333
2000.4.9 18:10,1,,4.150263208,-16.3925,126.4525,99.03276667,2100.135,1.131313333,1.829943333,74.7804,67.0087,1802.488333,118.6678333,2.588865,5.500336667,61.78371667,321.0205,221.5185,228.3296667,240.0185,163.4636667,266.147,216.1118333,312.0165,228.744,159.8826667,289.9666667,59.65081667
2000.4.9 18:20,1,,4.139676525,-16.35135,126.4635,99.06133333,2102.045,1.129426667,1.857795,74.76121667,67.02875,1800.35,119.9925,2.601131667,5.498668333,58.90296667,321.0058333,221.5548333,228.2388333,240.2815,162.6395,266.5376667,216.1253333,312.0768333,228.9923333,160.0273333,289.6786667,64.22605
2000.4.9 18:30,1,,4.14801176,-16.3912,126.2241667,99.02678333,2099.463333,1.131701667,1.864676667,74.80621667,67.00848333,1800.79,121.5915,2.575663333,5.501673333,59.10783333,320.982,221.5626667,228.2473333,240.5773333,162.2063333,266.7085,216.1448333,311.9546667,229.317,160.1048333,290.3906667,63.32165
2000.4.9 18:40,1,,4.148673906,-16.42416667,126.375,99.00658333,2101.376667,1.114313333,1.870378333,75.15595,66.95131667,1799.671667,117.2308333,1.956943667,5.499893333,59.43373333,320.9626667,221.537,228.305,240.2486667,162.1563333,265.9193333,216.1283333,312.0215,229.0443333,159.7095,289.9445,62.88305
2000.4.9 18:50,1,,4.153516228,-16.4177,126.2401667,99.04686667,2099.563333,1.08382,1.862326667,74.87373333,66.98966667,1798.746667,115.156,2.381995,5.500966667,59.697,320.9175,221.5425,228.3131667,239.9281667,162.3146667,265.732,216.168,312.0033333,228.674,159.8105,289.6516667,63.9894
2000.4.9 19:00,1,,4.143587632,-16.41865,126.0053333,99.00923333,2099.36,1.102478333,1.816965,74.93511667,67.0227,1800.865,119.4456667,2.574621667,5.500335,59.67261667,320.9181667,221.5311667,228.14,239.8458333,162.6396667,266.1555,216.1891667,312.1356667,228.8206667,160.3131667,290.0595,65.64603333
2000.4.9 19:10,1,,4.148528527,-16.4225,126.6915,99.03481667,2100.806667,1.143788333,1.784618333,75.17508333,66.96058333,1800.743333,120.2348333,2.0176465,5.500263333,63.0923,320.8795,221.4905,228.1646667,239.9281667,162.6313333,265.8621667,216.1366667,311.8663333,228.9488333,160.0745,290.044,62.48513333
2000.4.9 19:20,1,,4.146764815,-16.41826667,126.0138333,99.02065,2098.38,1.131873333,1.840193333,74.86231667,66.9721,1800.476667,120.3881667,2.61185,5.500115,62.1599,320.862,221.4715,228.1813333,239.7061667,163.5636667,265.7891667,216.1298333,311.9713333,228.8163333,160.7913333,289.9136667,60.77383333
2000.4.9 19:30,1,,4.14821281,-16.41973333,126.9431667,99.0163,2099.18,1.113271667,1.87713,75.09483333,66.96523333,1799.288333,118.9713333,2.58371,5.501116667,61.82033333,320.835,221.461,228.1153333,239.8706667,162.8395,266.1148333,216.165,312.1038333,228.7628333,159.1775,289.7498333,62.12016667
2000.4.9 19:40,1,,4.140542347,-16.46065,126.648,99.0527,2101.936667,1.08707,1.86961,74.81928333,66.98456667,1797.73,119.5471667,2.564883333,5.501596667,62.32205,320.9125,221.5141667,228.0903333,240.0185,162.7146667,266.0903333,216.2211667,312.3373333,228.9976667,160.1298333,289.9221667,62.16306667
2000.4.9 19:50,1,,4.143871105,-16.4755,126.4716667,99.03135,2100.245,1.066301667,1.784645,75.26651667,67.01716667,1799.128333,119.2783333,2.55066,5.501636667,60.31131667,320.9383333,221.4286667,228.1646667,239.9773333,163.0056667,265.8786667,216.1596667,312.229,229.0376667,160.0866667,290.2051667,64.68906667
2000.4.9 20:00,1,,4.143669989,-16.47328333,127.1631667,98.97703333,2099.173333,1.10098,1.771556667,74.93703333,67.02726667,1800.19,118.1988333,1.783882833,5.498666667,58.98195,321.0111667,221.4193333,228.2141667,240.3061667,161.9318333,266.44,216.135,312.229,228.8551667,160.0265,289.773,67.88383333
2000.4.9 20:10,1,,4.146602472,-16.46828333,126.2913333,98.96248333,2098.791667,1.143698333,1.833488333,74.98371667,67.01751667,1800.3,121.0056667,1.783985667,5.500041667,59.33128333,321.0308333,221.4135,228.1316667,240.3225,162.198,266.0738333,216.2123333,312.147,229.1881667,159.8371667,290.0545,67.07731667
2000.4.9 20:20,1,,4.158145752,-16.42195,126.6768333,99.04533333,2098.54,1.07704,1.86673,74.88338333,67.03606667,1800.396667,117.8303333,1.95625,5.500113333,59.61046667,321.0726667,221.3936667,228.3215,240.0843333,162.423,266.0008333,216.3121667,312.289,229.0131667,159.621,290.2471667,66.88966667
2000.4.9 20:30,1,,4.153973471,-16.44698333,126.2051667,99.13538333,2100.15,1.081185,1.820486667,75.13351667,66.9784,1797.356667,120.306,2.53996,5.499928333,59.88511667,321.0903333,221.3503333,228.239,239.9035,162.523,265.6833333,216.4045,312.3506667,228.8963333,159.988,289.7305,66.61488333
2000.4.9 20:40,1,,4.145457037,-16.47143333,126.8255,98.99535,2100.46,1.08343,1.811665,74.84811667,66.97363333,1800.418333,120.4116667,2.106171667,5.49967,60.08941667,321.0346667,221.2746667,228.1811667,239.887,162.6813333,266.009,216.3843333,312.2423333,229.0656667,159.8723333,289.9955,66.68893333
2000.4.9 20:50,1,,4.146644736,-16.41898333,127.0576667,98.99273333,2100.498333,1.142981667,1.785228333,74.86738333,67.03203333,1800.606667,118.0305,2.392866667,5.50041,60.03511667,320.9991667,221.1778333,228.2886667,239.9365,162.798,266.1146667,216.3836667,312.1421667,228.8708333,161.0401667,290.3621667,66.76285
2000.4.9 21:00,1,,4.146269844,-16.42436667,126.5878333,98.95096667,2101.023333,1.167428333,1.837831667,74.30721667,66.95528333,1800.935,116.692,2.381878333,5.499556667,60.21155,320.9593333,221.161,228.074,239.9446667,162.698,265.8703333,216.3971667,312.2323333,228.754,159.6991667,289.9683333,66.33176667
2000.4.9 21:10,1,,4.146148268,-16.32223333,126.5221667,99.03481667,2100.358333,1.107961667,1.91948,74.78085,66.98115,1799.073333,120.731,2.218803333,5.500041667,63.21521667,320.8856667,221.0993333,228.0491667,239.895,163.214,265.1053333,216.3648333,312.149,228.9365,160.1798333,289.6128333,62.51353333
2000.4.9 21:20,1,,4.145808167,-16.30001667,126.496,99.08286667,2100.401667,1.132458333,1.831126667,74.82421667,66.94195,1797.738333,121.3425,2.572115,5.50056,62.8721,320.8786667,221.0625,228.0573333,239.7555,163.372,265.9111667,216.3335,312.1305,228.912,160.1055,290.1075,64.46703333
2000.4.9 21:30,1,,4.139696914,-16.2068,126.1403333,99.04773333,2098.975,1.102798333,1.820903333,74.48926667,66.97648333,1798.28,118.5865,2.497608333,5.49904,61.16751667,320.8443333,220.98,228.0821667,239.8128333,163.297,265.724,216.3568333,312.1906667,228.8361667,159.5216667,290.2516667,66.49218333
2000.4.9 21:40,1,,4.145118368,-16.2359,126.4128333,99.01171667,2099.201667,1.09993,1.812975,74.7736,66.99075,1800.765,117.7921667,1.776279667,5.501783333,60.62021667,320.8081667,220.966,227.9996667,239.8458333,162.698,265.7565,216.3858333,312.2023333,228.6583333,160.6093333,289.9881667,69.92058333
2000.4.9 21:50,1,,4.146399039,-16.25496667,126.4611667,98.974,2100.316667,1.088888333,1.8045,75.1463,66.99305,1800.043333,119.4613333,1.703391667,5.498296667,61.23298333,320.834,220.961,227.9168333,239.8375,163.0056667,266.0495,216.4043333,312.299,228.8383333,159.623,289.7803333,68.69406667
2000.4.9 22:00,1,,4.145338439,-16.3217,126.7576667,99.10031667,2099.746667,1.091531667,1.790961667,74.78198333,66.98483333,1799.816667,119.1306667,2.556911667,5.502045,61.34606667,320.8431667,220.8763333,227.9831667,239.8541667,163.0721667,265.9191667,216.3383333,312.234,228.9253333,160.3746667,290.0373333,67.35425
2000.4.9 22:10,1,,4.149609824,-16.32263333,126.5123333,99.04143333,2099.573333,1.171178333,1.743133333,74.56071667,66.98548333,1803.873333,118.6448333,2.535303333,5.498668333,61.27138333,320.8468333,220.8451667,228.008,239.9033333,163.0636667,266.0493333,216.2913333,312.2956667,228.6883333,160.1613333,290.0718333,67.90305
2000.4.9 22:20,1,,4.149767526,-16.32355,126.6303333,98.97705,2099.911667,1.12652,1.834853333,74.17505,67.05881667,1800.74,119.454,2.393268333,5.500745,61.76806667,320.8923333,220.8398333,227.9665,239.9773333,163.0886667,266.0411667,216.277,312.2806667,228.892,159.9745,289.7395,66.99506667
2000.4.9 22:30,1,,4.143324967,-16.32466667,126.779,98.99413333,2100.488333,1.138925,1.800603333,74.71083333,67.00831667,1801.373333,120.0358333,2.35864,5.500375,62.71276667,320.9118333,220.8091667,228.0326667,240.0268333,163.197,266.0006667,216.2661667,312.3123333,228.9476667,159.7811667,290.1625,66.42691667
2000.4.9 22:40,1,,4.145256012,-16.35433333,126.3603333,99.04193333,2100.113333,1.139835,1.78261,74.98975,67.01948333,1801.12,119.7388333,2.516603333,5.50119,62.72908333,320.9046667,220.8035,228.0823333,239.994,163.4053333,265.7646667,216.2371667,312.324,228.9733333,160.1108333,289.8276667,65.202
2000.4.9 22:50,1,,4.145536811,-16.39971667,126.4218333,99.04198333,2098.788333,1.120455,1.782311667,74.74925,66.99536667,1797.075,119.108,2.292266667,5.500783333,61.24123333,320.9525,220.8285,228.0821667,240.1663333,163.0141667,265.8623333,216.2098333,312.3223333,228.903,159.5755,289.759,67.8598
2000.4.9 23:00,1,,4.147350697,-16.42993333,126.1683333,99.0331,2100.568333,1.156773333,1.783305,74.826,67.01743333,1800.473333,119.0331667,1.728505,5.499521667,61.25108333,320.9636667,220.8363333,228.0573333,240.2076667,162.8561667,265.9273333,216.2806667,312.364,228.9988333,160.6518333,290.0846667,68.1762
2000.4.9 23:10,1,,4.150196099,-16.35545,126.5775,99.00678333,2100.958333,1.149475,1.768843333,75.06653333,67.00391667,1799.93,118.4973333,2.539835,5.500003333,62.13968333,320.9565,220.8576667,227.9583333,240.1748333,162.8478333,266.212,216.2815,312.2806667,228.8753333,159.531,289.8953333,66.15795
2000.4.9 23:20,1,,4.146828159,-16.35598333,126.4501667,99.03438333,2099.82,1.089081667,1.809278333,74.61505,66.9538,1799.91,119.8588333,2.51353,5.5003,62.02703333,320.9795,220.8505,228.041,240.1416667,162.9973333,265.895,216.3098333,312.339,229.0443333,159.623,289.826,66.39476667
2000.4.9 23:30,1,,4.147137779,-16.4277,126.6345,99.00501667,2099.223333,1.14948,1.779865,74.82308333,66.98881667,1798.67,120.3256667,2.506535,5.499856667,61.87515,320.9323333,220.827,228.0408333,240.2733333,162.8561667,266.3668333,216.2178333,312.1471667,228.9755,160.3453333,290.3718333,67.16745
2000.4.9 23:40,1,,4.14823523,-16.38543333,126.498,99.0577,2098.333333,1.111991667,1.791198333,75.1054,67.03266667,1799.871667,118.986,2.329765,5.498483333,62.06826667,320.9815,220.8816667,228.0575,240.2733333,162.7646667,266.196,216.2156667,312.2856667,229.0355,159.8306667,289.9813333,65.99381667
2000.4.9 23:50,1,,4.14686495,-16.32225,126.947,99.05105,2100.275,1.114501667,1.800965,74.79921667,67.03888333,1798.615,119.0136667,2.34123,5.500411667,62.72078333,320.9608333,220.8401667,228.1151667,240.1253333,162.9391667,265.9275,216.1823333,312.4156667,228.9731667,160.2506667,290.158,65.29306667
2000.4.10 0:00,1,,4.147010492,-16.3067,126.8066667,99.04385,2100.973333,1.122593333,1.784598333,74.49763333,67.07026667,1798.905,119.4565,2.543075,5.501526667,61.74208333,320.998,220.9178333,228.0491667,240.1666667,162.9308333,266.2853333,216.1428333,312.1923333,228.8718333,160.2788333,290.0171667,66.08913333
2000.4.10 0:10,1,,4.144972754,-16.31763333,126.7106667,99.03611667,2100.155,1.088516667,1.793388333,74.67258333,66.99341667,1797.601667,119.2911667,1.902758333,5.501485,62.25041667,321.0628333,220.9148333,228.0161667,240.2896667,162.7063333,266.2528333,216.1698333,312.334,228.863,159.6893333,290.1605,65.17365
